grid,velocity,T,density,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_AR,X_N2
0.0,1.102935039103337,373.0,0.05440030271204938,0.1521938303215135,0.00039257003894731956,7.223768520002233e-06,0.10544694039703234,0.00012197738219583089,0.0008533787253850943,2.016564011756652e-05,2.2633058985491437e-06,0.7409616504203881,1.6293653217354194e-15
1.220703125e-05,1.1037887040411207,373.2982394281545,0.054358229788186746,0.15216148883900632,0.0003938834921759895,7.315713651238304e-06,0.10544154103343159,0.00012356205140752957,0.0008682355185732187,2.057816860233684e-05,2.3099670983712814e-06,0.7409810852160534,0.0
2.44140625e-05,1.104646359300077,373.5978645793138,0.054316025685932814,0.15212900117205486,0.0003952403664143808,7.4072948544076655e-06,0.1054361369488331,0.00012513171127301033,0.0008832107527836068,2.0952807556846086e-05,2.3567269057211023e-06,0.7410005622193161,8.006597073849372e-15
3.6621093750000005e-05,1.10550797497237,373.8988658322643,0.05427369263449021,0.15209636706869692,0.00039664094219915146,7.498484100284411e-06,0.10543072649234116,0.0001266852572903738,0.0008983038692089676,2.1292532343657747e-05,2.4035690222874404e-06,0.7410200817847974,0.0
4.8828125e-05,1.106373524803545,374.20123474966533,0.05423123267832036,0.1520635862856535,0.0003980854688552591,7.5892568947055065e-06,0.10542530808547619,0.0001282217488617637,0.0009135143443084264,2.1600096155751245e-05,2.4504776886255635e-06,0.7410396442360939,1.1870048308691605e-14
6.103515625e-05,1.107242985790732,374.5049639897289,0.05418864769161349,0.15203065858721446,0.0003995741673984177,7.679591818012293e-06,0.10541988021814436,0.00012974039397371434,0.00092884168895777,2.1878045864840012e-05,2.497437507877323e-06,0.7410592498691204,0.0
7.324218750000001e-05,1.1081163380606256,374.8100472239988,0.05414593939164664,0.1519975837444152,0.00040110723356383325,7.76947046249115e-06,0.10541444144480473,0.00013124053547588257,0.0009442854479302192,2.2128737108527135e-05,2.544433640393418e-06,0.7410788989525987,0.0
8.544921875000001e-05,1.1089935645708064,375.11647906078974,0.054103109351283575,0.15196436153408938,0.0004026848402476831,7.858877032887586e-06,0.10540899038088464,0.00013272163813321907,0.0009598451989947376,2.23543479682377e-05,2.5914516396121788e-06,0.7410985917309995,1.0224170621338749e-14
9.765625e-05,1.1098746508653903,375.4242549738987,0.054060159010547434,0.15193099173812638,0.00040430713992159635,7.947798150386761e-06,0.10540352569937793,0.000134183276907418,0.0009755205521695309,2.255689185045987e-05,2.6384774691738265e-06,0.7411183284260272,0.0
0.0001220703125,1.1116483606545355,376.04382589306624,0.053973902413331665,0.15186380893754528,0.0004076861747633585,8.1241509501102e-06,0.10539255170829388,0.0001370471979942228,0.001007216792786146,2.2898378800845207e-05,2.732511859121974e-06,0.7411579341469996,7.239806813756774e-15
0.00014648437500000002,1.1134372874303629,376.66870191450676,0.05388718416514433,0.15179603477833437,0.00041124510312114435,8.298466723142636e-06,0.10538150959350512,0.00013983096156695103,0.001039367585643507,2.3168933570788593e-05,2.826421384977588e-06,0.7411977181561499,0.0
0.00017089843750000002,1.1152413902442753,377.29887138729185,0.05380001201335485,0.15172766764992784,0.00041498460241066066,8.470709343336328e-06,0.10537039065260369,0.00014253420210480407,0.0010719707932483503,2.3379709174314353e-05,2.920110035626991e-06,0.7412376815711457,5.769276733897252e-15
0.0001953125,1.117060653274179,377.9343309567828,0.05371239247072619,0.15165870596991474,0.0004189051971239682,8.640865263305878e-06,0.10535918682698428,0.00014515746013798217,0.0011050247034049892,2.3540218863656577e-05,3.0134875785280273e-06,0.7412778252707082,2.032055900460683e-14
0.000244140625,1.1207446237733345,379.22111458557373,0.05353583591554569,0.15151899616307649,0.00042729049884827414,8.974934320297893e-06,0.10533650245575049,0.00015016789448754945,0.0011724790964840871,2.3734833439151684e-05,3.199054475602244e-06,0.7413586550691151,3.0042149425283693e-15
0.00029296875000000004,1.1244886775022365,380.52889085569717,0.05335758513426408,0.15137690224563094,0.0004364017284557019,9.301013787169751e-06,0.10531340587048878,0.00015488405386181888,0.0012416946692750239,2.381320762998597e-05,3.382468273120333e-06,0.7414402147425908,6.596205811072116e-15
0.00034179687500000003,1.1282932199834728,381.8578082728094,0.053177666356256814,0.15123241195854725,0.00044624067051782565,9.6195027916178e-06,0.10528985175727594,0.00015932750887745527,0.0013126687742384595,2.38108650841644e-05,3.5631969801647514e-06,0.7415225057656863,7.14155166081733e-16
0.000390625,1.1321587786631486,383.2080554983307,0.05299610054560956,0.15108551289849242,0.00045680913447762546,9.930907710459218e-06,0.10526580002956011,0.00016352207269629344,0.0013854029601277277,2.3753270455219615e-05,3.7407675890099606e-06,0.7416055279588829,8.162008169462374e-15
0.000439453125,1.136085955020287,384.5798455145563,0.052812905807861875,0.15093619248021722,0.0004681092927176721,1.0235800188435279e-05,0.10524121485613763,0.00016749206390549322,0.001459902334744349,2.3658544848654915e-05,3.914757803336364e-06,0.7416892798694278,9.43358775190259e-15
0.00048828125,1.1400753888221444,385.97340378910746,0.05262809914683002,0.15078443793728152,0.00048014389346923695,1.053478645085501e-05,0.10521606389451947,0.00017126115685344416,0.0015361749980006437,2.3539486429528844e-05,4.08478910830266e-06,0.7417737590578757,1.1269884243736396e-14
0.0005859375000000001,1.1482425156483993,388.8263627906566,0.05225377036190914,0.15047360499339282,0.0005064229733908287,1.1116898491410906e-05,0.10516398048182724,0.000178263999255118,0.001694057893700186,2.3255377656722982e-05,4.411959852182791e-06,0.7419448854224242,9.407779188238295e-15
0.0006835937500000001,1.156659430757557,391.7667611329974,0.05187352411229381,0.15015298277750774,0.000535670872884121,1.1683162256697178e-05,0.10510942911882594,0.00018472325726096912,0.0018589459463977402,2.2949003859563504e-05,4.720395750008936e-06,0.7421188954652572,0.0
0.00078125,1.1653300160324362,394.79598372924096,0.05148756162459694,0.1498224693278573,0.0005679356062686296,1.2238034475979846e-05,0.10505225517614664,0.00019076104187595,0.002030938546870446,2.2636443251444607e-05,5.008353561646931e-06,0.742295757469692,0.0
0.00087890625,1.1742574221352657,397.9151694409969,0.051096122560462406,0.14948196424877236,0.0006032757735620953,1.2785483803814844e-05,0.10499232741343921,0.0001964689223558167,0.0022101440558438146,2.2323473044481654e-05,5.274400160247444e-06,0.7424754362290116,6.639639647198637e-15
0.0009765625,1.1834439857117944,401.1251833567783,0.05069948559588108,0.14913137025341122,0.0006417588172441335,1.3328956310201497e-05,0.10492953400719664,0.00020191173695946937,0.002396673400393469,2.2011165705346407e-05,5.517351172896363e-06,0.7426578943115917,1.501412001826416e-14
0.00107421875,1.1928912231458337,404.4266140790359,0.05029796547665515,0.14877059375280058,0.0006834594235913305,1.3871394581123653e-05,0.10486377960638901,0.00020713203513348017,0.0025906357226363396,2.169872790551197e-05,5.7362261146803435e-06,0.7428430931108322,1.573203502950532e-14
0.0011718750000000002,1.2025997377065303,407.8197449667333,0.04989191309918119,0.1483995493749822,0.0007284566936031113,1.4415287704145152e-05,0.10479498437602335,0.0002121544868506029,0.002792132178013983,2.13848400459488e-05,5.930227199349333e-06,0.7430309925355774,0.0
0.0013671875000000001,1.2227959757775475,414.8798508399188,0.04906787646871188,0.14762657285136033,0.0008285509605387035,1.5513608819322483e-05,0.10464811491559538,0.00022163838478576471,0.0032178751806167857,2.0749054112524466e-05,6.2418426333152115e-06,0.7434147432015379,0.0
0.0015625,1.243972674740169,422.28587954808336,0.0482325724518412,0.1468124486282853,0.0009426851905001964,1.6638138456552822e-05,0.10448948374910498,0.00023038625603811284,0.0036728157863459483,2.009961274975617e-05,6.455978483699326e-06,0.7438089866600355,0.0
0.0017578125,1.2661016824491897,430.0289929343845,0.047389560621543175,0.14595673328564684,0.0010715465678102377,1.7798819324598653e-05,0.10431912314227591,0.00023830684217534344,0.00415696814384598,1.9437182219833146e-05,6.573515424000311e-06,0.7442135125012692,8.15179267138203e-15
0.001953125,1.2891456212312524,438.09724096754985,0.04654245548969043,0.1450590717397393,0.0012158063604688332,1.900511093925803e-05,0.10413722724251698,0.00024528761944017847,0.004670102295138192,1.876532228783076e-05,6.597646583306952e-06,0.744628136662876,1.0114260889142581e-14
0.0021484375,1.3130596387098978,446.47615008549184,0.04569480408858394,0.14411918034048543,0.0013761058820006985,2.026793152372329e-05,0.10394412574729743,0.00025122814141646213,0.005211765029724995,1.8089028882880133e-05,6.533780380346018e-06,0.7450527041182778,1.0089406027713516e-14
0.0023437500000000003,1.337793143365009,455.1493071358752,0.0448499855781227,0.143136824989529,0.0015530486010229849,2.1601489549030168e-05,0.10374025699769243,0.0002560602152655105,0.005781316215188368,1.74136661301021e-05,6.389369458470494e-06,0.7454870884561532,1.0983321444682411e-14
0.0024414062500000004,1.350448392010026,459.5900912803495,0.04442968991313669,0.14262956214740635,0.0016480011388730993,2.2302190617667475e-05,0.10363445849379661,0.00025805014605757815,0.006076321503362965,1.7078092753119585e-05,6.290333644990925e-06,0.7457079359534783,9.130744781302619e-15
0.0025390625000000005,1.3632970697265454,464.10083574717385,0.044010953110201534,0.14211141014684206,0.001747370931785955,2.302958503250582e-05,0.10352597314507328,0.0002597445833680082,0.006378374720673153,1.6744561809773136e-05,6.173604573803266e-06,0.7459311787208414,0.0
0.00263671875,1.376332300535394,468.67929939869396,0.04359412584748091,0.14158233997356018,0.0018512228965367522,2.378752045548877e-05,0.10341485594407647,0.0002611455113845228,0.006687394078158069,1.641361851424157e-05,6.040516085256893e-06,0.7461567999412185,1.0523337399250495e-14
0.0027343750000000003,1.3895471500305014,473.32322051142,0.043179537749817296,0.14104232110577417,0.001959619553827999,2.458050193591564e-05,0.10330116184039137,0.0002622572217053629,0.00700329849899023,1.60857860088538e-05,5.892468673647473e-06,0.7463847830226815,1.0885148370295832e-14
0.0028320312500000003,1.4029346677746348,478.03033095441606,0.04276749665992183,0.1404913207656474,0.0020726211407884566,2.5413780886945288e-05,0.10318494463512473,0.0002630862022826502,0.007326009761972266,1.576155085229738e-05,5.730915600676356e-06,0.7466151112468378,6.8377215306835645e-15
0.0029296875,1.4164879261260146,482.79836915283363,0.04235828820387931,0.13992930321185668,0.0021902857438814323,2.6293450865356606e-05,0.10306625587189285,0.0002636409746985892,0.007655454649130952,1.5441356788034853e-05,5.557348619004107e-06,0.7468477673922581,9.014122277204214e-15
0.00302734375,1.4302000555316858,487.6250918350954,0.04195217562056463,0.139356229081921,0.0023126694447296614,2.722655089533697e-05,0.10294514372661846,0.0002639318978148856,0.007991567076828241,1.5125602445907053e-05,5.373283740703521e-06,0.7470827333349704,3.5364206417420296e-14
0.003125,1.4440642762602862,492.50828456787264,0.04154939982527269,0.13877205479087518,0.002439826472216599,2.8221176418720398e-05,0.10282165189732391,0.0002639709512108046,0.00833429019248824,1.4814640914471869e-05,5.180247065486961e-06,0.7473199896314804,6.2173202421732556e-15
0.0032226562500000003,1.4580739267364458,497.44577109582065,0.041150179678071094,0.13817673199184222,0.0025718093558354162,2.9286598382945675e-05,0.10269581849429923,0.00026377150998690285,0.008683578422624398,1.4508780690889938e-05,4.97976132303789e-06,0.7475595150850033,1.1760139914788376e-14
0.0033203125000000003,1.4722224884161677,502.4354215134284,0.04075471242856393,0.1375702071020082,0.0027086690746760903,3.0433389309212365e-05,0.10256767493051562,0.00026334811881020397,0.009039399459228515,1.4208286952165568e-05,4.7733323581024516e-06,0.7478012863061241,1.7891878463061386e-14
0.00341796875,1.4865036074597013,507.4751593113318,0.040363174309186844,0.13695242089732107,0.0028504551991158406,3.167355692071871e-05,0.10243724481185912,0.000262716273868931,0.009401736175978375,1.3913383609974558e-05,4.562436707392783e-06,0.7480452772646039,1.4771770096215477e-14
0.003515625,1.5009111132913266,512.5629673460552,0.03997572125120023,0.13632330817742774,0.0029972160213067056,3.302068403352111e-05,0.10230454282654096,0.00026189221795027426,0.009770588466332842,1.3624255565098874e-05,4.34850980614976e-06,0.7482914588410289,7.76974965166552e-15
0.00361328125,1.5154390342214963,517.6968927904097,0.03959248969909676,0.13568279750202983,0.0031489986719124207,3.449007394947476e-05,0.10216957363295656,0.0002608927534579139,0.010145974998092343,1.3341051169881969e-05,4.132935086491253e-06,0.7485397983813451,0.0
0.0037109375,1.53008161034575,522.8750511268087,0.039213597501156834,0.13503081099918024,0.003305849221015514,3.6098900352492186e-05,0.10203233074536176,0.00025973507701975833,0.010527934880430172,1.3063884884590434e-05,3.917034192829763e-06,0.7487902592575627,0.0
0.00380859375,1.5448333038773214,528.0956292479037,0.03883914485615515,0.13436726424529896,0.0034678127612102283,3.7866360185364796e-05,0.1018927954169265,0.00025843663791423827,0.010916529240058802,1.2792839910654914e-05,3.7020581923608056e-06,0.7490428004402896,1.3462881866627634e-14
0.00390625,1.559688807122022,533.3568877306957,0.03846921529828174,0.1336920662169726,0.003634933471661489,3.9813828272846265e-05,0.10175093551994893,0.0002570150223013648,0.011311842704209206,1.2527970871487789e-05,3.4891800738743383e-06,0.7492973760856719,1.624198071626445e-14
0.00400390625,1.5746430483106526,538.657162348905,0.0381038767046411,0.1330051193141197,0.0038072546619830902,4.196501219224244e-05,0.10160670442346709,0.00025548786445242424,0.011713984788074438,1.2269306537751134e-05,3.2794886653528582e-06,0.7495539351405078,0.0
0.0041015625,1.5896911954507291,543.9948648847734,0.037743182311985105,0.13230631945422308,0.003984818794697399,4.434610558427834e-05,0.10146003986881498,0.0002538727854520539,0.012123091183782098,1.201685253331654e-05,3.073983838102856e-06,0.7498124209710657,8.91239779334959e-15
0.004199218750000001,1.604828675733395,549.3684884699821,0.03738717139588821,0.13159555449425156,0.004167668260659034,4.698597889752201e-05,0.10131086246295463,0.000252187350473404,0.012539326010305274,1.1770595241486627e-05,2.873573850618171e-06,0.7500727712733665,0.0
0.004296875,1.6200510892630378,554.7765814158689,0.03703587194405159,0.13087271325294647,0.004355841456045142,4.991611410798759e-05,0.10115907650705629,0.0002504491024639069,0.012962877493937186,1.1530493721531413e-05,2.679069192185541e-06,0.7503349165105127,1.6733504137496495e-14
0.00439453125,1.635354393685763,560.2178013105366,0.03668929808263397,0.13013766645602728,0.004549381335657555,5.3171228434020414e-05,0.10100456457476034,0.00024867553081827986,0.01339397081670984,1.1296506913557655e-05,2.491192404811018e-06,0.7505987823582682,6.148931379478221e-15
0.0044921875000000005,1.650734658134255,565.6908417264773,0.036347455625958904,0.12939029354752601,0.004748323589878884,5.678870428233719e-05,0.10084719227510205,0.0002468841895518338,0.013832852732501077,1.1068564243925993e-05,2.310564735672174e-06,0.7508642858321736,4.520234422805349e-15
0.004687500000000001,1.6817143288775631,576.7285027149501,0.03567788163228748,0.12785829272145088,0.005162473928220527,6.522967146048607e-05,0.10052342532452818,0.0002433013157271629,0.01473473518458448,1.0630583217964152e-05,1.972602399207297e-06,0.7513999386684111,0.0
0.004882812500000001,1.712947308272003,587.875122948835,0.03502734992945529,0.12627609724613179,0.005598475439624655,7.557296944952302e-05,0.10018689846117154,0.0002398501762708998,0.015669973327052,1.021573084805978e-05,1.666915301836295e-06,0.7519412497341402,9.389172233668825e-15
0.005078125000000001,1.7444099998295688,599.1226506288184,0.03439558634713466,0.12464257756592824,0.006056591501046806,8.820692066724985e-05,0.09983597434539832,0.0002366656089699891,0.01664135955200709,9.823245535847038e-06,1.3948262241685365e-06,0.7524874064342161,6.2191845652307e-15
0.0052734375,1.7760819513624815,610.4639428872161,0.03378222782465348,0.12295656993697548,0.006537059984094355,0.00010356598191408653,0.09946867198714299,0.00023388697510793124,0.01765214640272558,9.45218638286139e-06,1.1564660538570816e-06,0.7530374900796029,0.0
0.0054687500000000005,1.80794531246242,621.8925780747797,0.033186847152483226,0.12121694216337636,0.007040069583718344,0.00012212759067230185,0.09908266606962655,0.00023166206227348297,0.018706003826184887,9.101506218550012e-06,9.509637939005497e-07,0.7535904762341228,1.2794379451532658e-14
0.005859375,1.8721979272724585,644.9941008493649,0.032047896096966,0.11757441611404307,0.0081137442003806,0.00017036326701811938,0.09824682365587316,0.00022935546818953997,0.020954300650118652,8.457322022418727e-06,6.332848182551922e-07,0.7547019060375363,0.0
0.00625,1.9369874973881624,668.3612263915652,0.030975937937735922,0.11371120826761456,0.009277187522548854,0.0002366553872934857,0.09731169565453734,0.00023097711307714774,0.023409911218753392,7.882503293712357e-06,4.124623024255916e-07,0.7558140698705643,1.4815648049187953e-14
0.006640625000000001,2.0022300838978895,691.957703923363,0.02996658815918075,0.10962237567132722,0.010529647804325604,0.0003250529647503693,0.09625376992973278,0.0002378498258693205,0.026106261863569343,7.369157143048258e-06,2.6690245020362797e-07,0.7569174058808321,0.0
0.00703125,2.0678505143266808,715.747497616733,0.029015639036593616,0.10530704425563969,0.01186863036497283,0.00043936133769832166,0.095048102241434,0.00025139463235646233,0.02907663711728529,6.909642500337261e-06,1.7589625480946343e-07,0.7580017445118583,0.0
